date,state,city,area,tower_id,network_type,day_of_week,is_weekend,month,signal_strength_dbm,latency_ms,throughput_mbps,operator,signal_category,latency_category,throughput_category
2025-08-02,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Saturday,1,August,-85.55583121528224,23.605599419628767,28.071374133551622,BSNL,Good,Low (Optimal),Moderate
2025-08-02,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Saturday,1,August,-82.85762168959108,27.424384088713346,20.52607313200205,Jio,Good,Low (Optimal),Moderate
2025-08-02,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Saturday,1,August,-77.11079344674269,22.01656622731945,25.199663294393442,Vi,Excellent,Low (Optimal),Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Saturday,1,August,-80.70318932607626,55.03411946720516,33.42958157965135,Airtel,Good,Medium,Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Saturday,1,August,-84.69171903100647,48.921823860878646,25.119026700247236,BSNL,Good,Medium,Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Saturday,1,August,-86.62523270456332,53.00459862894262,27.446691358966845,Jio,Good,Medium,Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Saturday,1,August,-88.19953715187336,53.02539405696883,31.458799241413274,Vi,Good,Medium,Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Saturday,1,August,-86.49021447726767,48.965692499414615,45.67594584697761,Airtel,Good,Medium,Moderate
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Saturday,1,August,-93.10772344649634,44.49098205459719,58.502610952880524,BSNL,Fair,Medium,High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Saturday,1,August,-91.310178044092,52.16964974983583,64.97576876824048,Jio,Fair,Medium,High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Saturday,1,August,-90.82042113654843,47.2194953717448,57.058258849954036,Vi,Fair,Medium,High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Saturday,1,August,-71.82342707229151,16.902028206245717,71.72229891021772,Airtel,Excellent,Low (Optimal),High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Saturday,1,August,-73.4006424766458,25.646329002682236,75.180679515068,BSNL,Excellent,Low (Optimal),High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Saturday,1,August,-76.02969698742127,34.25198264647156,76.45669383962827,Jio,Excellent,Medium,High Speed
2025-08-02,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Saturday,1,August,-68.49873455913544,29.405031383246452,68.67350451173438,Vi,Excellent,Low (Optimal),High Speed
2025-08-02,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Saturday,1,August,-98.06151464605755,19.656794211676402,38.25367394492206,Airtel,Fair,Low (Optimal),Moderate
2025-08-02,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Saturday,1,August,-102.05176268417522,15.956035586519768,35.98879879165131,BSNL,Poor,Low (Optimal),Moderate
2025-08-02,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Saturday,1,August,-103.01802954489571,12.05806451528078,37.79951834048554,Jio,Poor,Low (Optimal),Moderate
2025-08-02,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Saturday,1,August,-102.52612107110951,21.00546110481168,45.90024612243167,Vi,Poor,Low (Optimal),Moderate
2025-08-02,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Saturday,1,August,-83.33887689416242,60.12742063173442,77.48334886597185,Airtel,Good,High (Poor),High Speed
2025-08-02,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Saturday,1,August,-84.08006837565684,58.50476428056312,76.9704593936944,BSNL,Good,Medium,High Speed
2025-08-02,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Saturday,1,August,-87.09350361652456,47.89163469304678,63.44355173659262,Jio,Good,Medium,High Speed
2025-08-02,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Saturday,1,August,-86.10588235053508,49.96227572068713,77.00031706723783,Vi,Good,Medium,High Speed
2025-08-02,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Saturday,1,August,-82.58326440097996,20.910724703808906,19.950695827203198,Airtel,Good,Low (Optimal),Low Speed
2025-08-02,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Saturday,1,August,-77.27839811659614,21.35894803735473,18.186749533479997,BSNL,Excellent,Low (Optimal),Low Speed
2025-08-02,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Saturday,1,August,-79.07873347814768,14.886089683158065,17.73825195144671,Jio,Excellent,Low (Optimal),Low Speed
2025-08-02,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Saturday,1,August,-74.7494884345271,21.299351026738613,19.167264190300603,Vi,Excellent,Low (Optimal),Low Speed
2025-08-02,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Saturday,1,August,-69.18848692818055,28.587343836374266,62.14032306940534,Airtel,Excellent,Low (Optimal),High Speed
2025-08-02,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Saturday,1,August,-67.6328349134778,32.78906903675263,60.36671390771405,BSNL,Excellent,Medium,High Speed
2025-08-02,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Saturday,1,August,-66.82672785656926,34.47376978846111,65.77026432664181,Jio,Excellent,Medium,High Speed
2025-08-02,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Saturday,1,August,-69.91369860973973,34.82019804737142,66.7735239187266,Vi,Excellent,Medium,High Speed
2025-08-02,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Saturday,1,August,-85.45337621231786,40.048382393486364,30.832463559178656,Airtel,Good,Medium,Moderate
2025-08-02,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Saturday,1,August,-77.50958438158239,43.23915124202774,31.838693776763694,BSNL,Excellent,Medium,Moderate
2025-08-02,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Saturday,1,August,-80.28264280273169,54.52412923327797,30.386887083669265,Jio,Good,Medium,Moderate
2025-08-02,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Saturday,1,August,-78.21964666969056,40.19449620875611,32.01822516177384,Vi,Excellent,Medium,Moderate
2025-08-02,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Saturday,1,August,-76.77840238982662,69.6279825342416,37.354786885076386,Airtel,Excellent,High (Poor),Moderate
2025-08-02,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Saturday,1,August,-75.15559257556876,67.40771488410638,37.29271814629848,BSNL,Excellent,High (Poor),Moderate
2025-08-02,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Saturday,1,August,-75.49431133520395,83.80333219251901,34.533161922813726,Jio,Excellent,High (Poor),Moderate
2025-08-02,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Saturday,1,August,-71.08287138034143,82.28682965178291,39.63672930621074,Vi,Excellent,High (Poor),Moderate
2025-08-02,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Saturday,1,August,-72.23553511948961,28.356458764658647,39.71760601707201,Airtel,Excellent,Low (Optimal),Moderate
2025-08-02,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Saturday,1,August,-68.9872132214386,30.241291092157162,42.72790789523145,BSNL,Excellent,Medium,Moderate
2025-08-02,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Saturday,1,August,-65.66369564937375,23.66984626255875,37.9963948662678,Jio,Excellent,Low (Optimal),Moderate
2025-08-02,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Saturday,1,August,-67.86497110137974,34.11780912621096,52.14672583638534,Vi,Excellent,Medium,High Speed
2025-08-02,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Saturday,1,August,-77.22965613411034,74.92793897860513,45.33331028730481,Airtel,Excellent,High (Poor),Moderate
2025-08-02,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Saturday,1,August,-82.81696115560194,78.08955594083884,35.13447202941545,BSNL,Good,High (Poor),Moderate
2025-08-02,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Saturday,1,August,-79.65700644608737,73.86001269307746,50.76464440286931,Jio,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Saturday,1,August,-78.9739602630841,76.8152577903983,51.528584089287065,Vi,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Saturday,1,August,-85.95304848601252,38.903124365518295,72.23717001448482,Airtel,Good,Medium,High Speed
2025-08-02,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Saturday,1,August,-89.08880084773334,36.89456599775659,52.68518532781848,BSNL,Good,Medium,High Speed
2025-08-02,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Saturday,1,August,-90.53627974080875,37.707197676230656,67.1280982440731,Jio,Fair,Medium,High Speed
2025-08-02,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Saturday,1,August,-89.34059229403645,35.99406927501515,61.363769979349044,Vi,Good,Medium,High Speed
2025-08-02,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Saturday,1,August,-97.37975628978211,28.777669988660925,6.252329942106889,Airtel,Fair,Low (Optimal),Low Speed
2025-08-02,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Saturday,1,August,-89.64864821388822,26.09712791239198,6.270379436574422,BSNL,Good,Low (Optimal),Low Speed
2025-08-02,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Saturday,1,August,-94.43635003411038,19.690425306814014,4.877652946596669,Jio,Fair,Low (Optimal),Low Speed
2025-08-02,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Saturday,1,August,-89.6281434303703,25.138939044376365,5.06778225291567,Vi,Good,Low (Optimal),Low Speed
2025-08-02,Maharashtra,Pune,Kothrud,TWR_1196,4G,Saturday,1,August,-66.71156807746172,79.58668852910658,64.36908942276318,Airtel,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Pune,Kothrud,TWR_1196,4G,Saturday,1,August,-72.7109579310367,79.95228764721303,50.328246763530636,BSNL,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Pune,Kothrud,TWR_1196,4G,Saturday,1,August,-71.5786360611162,77.08934815252778,60.021929327902946,Jio,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Pune,Kothrud,TWR_1196,4G,Saturday,1,August,-67.49337372120581,85.00303901877113,68.11723539685687,Vi,Excellent,High (Poor),High Speed
2025-08-02,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Saturday,1,August,-83.61478461730997,71.04844336137037,44.56902675328432,Airtel,Good,High (Poor),Moderate
2025-08-02,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Saturday,1,August,-84.51744732546994,76.76204547015351,45.059524411511845,BSNL,Good,High (Poor),Moderate
2025-08-02,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Saturday,1,August,-82.56115264320937,69.95244881788383,43.25069741158903,Jio,Good,High (Poor),Moderate
2025-08-02,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Saturday,1,August,-77.01893667995317,75.09979108832881,38.32294632866302,Vi,Excellent,High (Poor),Moderate
2025-08-02,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Saturday,1,August,-81.107669787749,59.202355694188235,43.51719916002985,Airtel,Good,Medium,Moderate
2025-08-02,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Saturday,1,August,-81.4657664117741,44.800574688703975,30.771582433430865,BSNL,Good,Medium,Moderate
2025-08-02,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Saturday,1,August,-82.9250567473454,44.679140296939885,30.75771336767457,Jio,Good,Medium,Moderate
2025-08-02,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Saturday,1,August,-76.9888824764604,57.67863929646117,37.51304303120814,Vi,Excellent,Medium,Moderate
2025-08-02,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Saturday,1,August,-74.87514272866702,52.11632859119519,71.11583713470085,Airtel,Excellent,Medium,High Speed
2025-08-02,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Saturday,1,August,-74.37987327728702,65.55618671578242,64.97001302358736,BSNL,Excellent,High (Poor),High Speed
2025-08-02,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Saturday,1,August,-71.29134224024084,52.868422392030325,67.81523020044648,Jio,Excellent,Medium,High Speed
2025-08-02,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Saturday,1,August,-68.42150575035792,54.711885843327664,66.65005766371529,Vi,Excellent,Medium,High Speed
2025-08-02,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Saturday,1,August,-76.28571965664644,69.33040320689378,59.373239219181976,Airtel,Excellent,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Saturday,1,August,-76.14155845855537,61.85545004626538,71.11339485635382,BSNL,Excellent,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Saturday,1,August,-82.94808156708088,61.678976539299725,59.3685659951037,Jio,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Saturday,1,August,-83.62857606088797,73.89081948078896,65.21509695424626,Vi,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Saturday,1,August,-84.10075563934403,61.55052528307584,74.04877109770538,Airtel,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Saturday,1,August,-88.5869570097302,70.36591813999951,78.66599050947748,BSNL,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Saturday,1,August,-84.4622449799431,69.66695336548854,88.9327736770582,Jio,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Saturday,1,August,-87.54341130163468,60.39811362963959,81.52931057722796,Vi,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Saturday,1,August,-90.88246207157711,45.05402798533298,32.83043411270775,Airtel,Fair,Medium,Moderate
2025-08-02,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Saturday,1,August,-85.71048802962238,34.12617412795039,29.960181089851694,BSNL,Good,Medium,Moderate
2025-08-02,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Saturday,1,August,-88.60111524878936,35.81759233457619,38.05941750510936,Jio,Good,Medium,Moderate
2025-08-02,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Saturday,1,August,-91.33081766498451,52.33828361736522,28.225962868626343,Vi,Fair,Medium,Moderate
2025-08-02,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Saturday,1,August,-80.59947512244466,63.535417355041375,62.5701362435386,Airtel,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Saturday,1,August,-81.99362731686706,51.446327098503325,51.41152152047444,BSNL,Good,Medium,High Speed
2025-08-02,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Saturday,1,August,-87.78018362056103,68.58788071134842,59.71778231761171,Jio,Good,High (Poor),High Speed
2025-08-02,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Saturday,1,August,-81.00888033006088,57.9646659084056,45.07567932042047,Vi,Good,Medium,Moderate
2025-08-02,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Saturday,1,August,-71.3122346700176,30.918345784933827,38.68910761066093,Airtel,Excellent,Medium,Moderate
2025-08-02,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Saturday,1,August,-74.76230766537971,34.83809884894458,38.83228160391317,BSNL,Excellent,Medium,Moderate
2025-08-02,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Saturday,1,August,-74.05598255783468,36.93215222435962,36.69460248413877,Jio,Excellent,Medium,Moderate
2025-08-02,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Saturday,1,August,-78.70639447256951,35.401579290088165,35.585660400385386,Vi,Excellent,Medium,Moderate
2025-08-02,Telangana,Hyderabad,Uppal,TWR_1047,4G,Saturday,1,August,-99.05941727456177,29.105725378943077,48.80706555840808,Airtel,Fair,Low (Optimal),Moderate
2025-08-02,Telangana,Hyderabad,Uppal,TWR_1047,4G,Saturday,1,August,-96.37586926302448,19.660097479095217,52.34231560901934,BSNL,Fair,Low (Optimal),High Speed
2025-08-02,Telangana,Hyderabad,Uppal,TWR_1047,4G,Saturday,1,August,-100.25292248471251,28.017948073491898,63.31152195282717,Jio,Poor,Low (Optimal),High Speed
2025-08-02,Telangana,Hyderabad,Uppal,TWR_1047,4G,Saturday,1,August,-95.10976316662052,23.765553710258853,46.30406828983319,Vi,Fair,Low (Optimal),Moderate
2025-08-02,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Saturday,1,August,-83.1529726200885,47.06601902952005,20.669566386541465,Airtel,Good,Medium,Moderate
2025-08-02,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Saturday,1,August,-84.80758376163656,43.92945813421398,19.173887118408576,BSNL,Good,Medium,Low Speed
2025-08-02,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Saturday,1,August,-81.89784225736314,45.669469367593635,26.973809501969892,Jio,Good,Medium,Moderate
2025-08-02,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Saturday,1,August,-83.31213034925123,41.517603942999145,27.373241951805966,Vi,Good,Medium,Moderate
2025-08-02,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Saturday,1,August,-78.70463455828768,78.06131044466481,21.929063559197154,Airtel,Excellent,High (Poor),Moderate
2025-08-02,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Saturday,1,August,-72.91990699026603,77.50515795356324,22.448035332769656,BSNL,Excellent,High (Poor),Moderate
2025-08-02,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Saturday,1,August,-78.5275520782948,80.21327515571289,20.886674460992335,Jio,Excellent,High (Poor),Moderate
2025-08-02,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Saturday,1,August,-72.62448078443168,75.48416302719377,18.759119146076088,Vi,Excellent,High (Poor),Low Speed
2025-08-02,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Saturday,1,August,-95.29587870557796,33.049001135138425,5.335088181011476,Airtel,Fair,Medium,Low Speed
2025-08-02,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Saturday,1,August,-96.20990261890765,18.820474606890723,6.182089459736948,BSNL,Fair,Low (Optimal),Low Speed
2025-08-02,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Saturday,1,August,-93.35612133955678,16.427329955812045,5.674431947892224,Jio,Fair,Low (Optimal),Low Speed
2025-08-02,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Saturday,1,August,-96.88239157833476,26.31685238795962,6.337605546079071,Vi,Fair,Low (Optimal),Low Speed
2025-08-02,Telangana,Warangal,Kazipet,TWR_1062,4G,Saturday,1,August,-89.86870455552554,35.279580172199644,68.74775260351468,Airtel,Good,Medium,High Speed
2025-08-02,Telangana,Warangal,Kazipet,TWR_1062,4G,Saturday,1,August,-93.34235343469406,39.21132355886187,49.93439930117256,BSNL,Fair,Medium,Moderate
2025-08-02,Telangana,Warangal,Kazipet,TWR_1062,4G,Saturday,1,August,-89.54423377394451,40.33852044276156,49.20642167707453,Jio,Good,Medium,Moderate
2025-08-02,Telangana,Warangal,Kazipet,TWR_1062,4G,Saturday,1,August,-93.42903294485191,24.68619871281787,70.5382619321248,Vi,Fair,Low (Optimal),High Speed
2025-08-03,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Sunday,1,August,-82.37543322706145,60.771230993261035,62.17016386219619,Airtel,Good,High (Poor),High Speed
2025-08-03,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Sunday,1,August,-79.63783402831542,61.90541061406554,83.1542638404651,BSNL,Excellent,High (Poor),High Speed
2025-08-03,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Sunday,1,August,-78.52963834251602,51.62297036687333,88.33548321851642,Jio,Excellent,Medium,High Speed
2025-08-03,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Sunday,1,August,-74.22389099275676,64.22030047639868,82.17224373538215,Vi,Excellent,High (Poor),High Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Sunday,1,August,-64.82690064257096,77.45689836714158,12.229328474518212,Airtel,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Sunday,1,August,-67.82237718637761,73.9460333689212,16.606641883867702,BSNL,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Sunday,1,August,-65.44703682301355,82.9179209696125,12.226318693608304,Jio,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Sunday,1,August,-68.72521028174563,79.56856544742305,13.056149929624246,Vi,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Sunday,1,August,-87.23882947932867,86.79778185547866,11.076419874227083,Airtel,Good,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Sunday,1,August,-82.03830524350298,77.34506919120494,16.00133764046734,BSNL,Good,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Sunday,1,August,-78.64175080143013,75.98088578102124,14.769450644110293,Jio,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Sunday,1,August,-87.22388005739104,83.07360483812968,14.773055585522544,Vi,Good,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Sunday,1,August,-69.6359783358845,58.628596321642064,16.49142126659407,Airtel,Excellent,Medium,Low Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Sunday,1,August,-76.56048746436521,62.28741658441087,15.281147428634254,BSNL,Excellent,High (Poor),Low Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Sunday,1,August,-75.27931703133187,49.39714935211384,14.465660718515839,Jio,Excellent,Medium,Low Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Sunday,1,August,-76.60849138185696,46.76353608564081,19.414981729189268,Vi,Excellent,Medium,Low Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Sunday,1,August,-91.66759917608802,56.26136280567914,81.13516145599874,Airtel,Fair,Medium,High Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Sunday,1,August,-92.43569713205707,48.63323555335644,91.4418012903734,BSNL,Fair,Medium,High Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Sunday,1,August,-93.59267469183719,44.04591584523843,86.38184390840122,Jio,Fair,Medium,High Speed
2025-08-03,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Sunday,1,August,-94.55209339095245,58.24746980916754,85.43708102302736,Vi,Fair,Medium,High Speed
