Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
4G,Jio,Uttar Pradesh,-81.51,4,Yearly Plan,14,31.106194053081538,0
5G,Jio,Telangana,-88.05,0,3 Months Plan,20,37.34624330132266,1
5G,Jio,Karnataka,-83.78,2,Monthly Plan,23,32.840986970918955,1
5G,Jio,Kerala,-118.01,3,Yearly Plan,72,93.42825644017996,0
4G,Jio,Delhi,-92.97,5,Monthly Plan,13,51.368109778256525,0
4G,Jio,Delhi,-91.61,1,3 Months Plan,20,50.04366135396483,1
5G,Jio,Karnataka,-89.87,6,Yearly Plan,25,40.96563516303301,0
5G,Jio,Delhi,-73.37,0,Yearly Plan,17,11.347065686717151,1
5G,Jio,Karnataka,-98.82,0,Monthly Plan,10,58.11173327837298,1
4G,Jio,Karnataka,-84.72,1,Yearly Plan,7,33.87179459062026,1
5G,Jio,Uttar Pradesh,-87.1,3,Monthly Plan,42,36.63652055386083,0
4G,Jio,Maharashtra,-112.99,4,Monthly Plan,23,83.97419056613714,1
5G,Jio,Uttar Pradesh,-74.4,4,Monthly Plan,16,13.133451360348648,0
4G,Jio,Kerala,-105.88,8,Yearly Plan,54,71.18771926246167,0
5G,Jio,Telangana,-83.15,1,Yearly Plan,10,28.399955950599843,1
5G,Jio,Delhi,-81.6,5,Monthly Plan,47,25.83175447468189,0
5G,Jio,Karnataka,-76.66,6,Monthly Plan,56,16.91370664767013,0
5G,Jio,Telangana,-92.34,1,Monthly Plan,30,45.76113127183268,0
5G,Jio,Karnataka,-98.44,4,Yearly Plan,21,57.149254955882775,1
5G,Jio,Uttar Pradesh,-87.23,1,Monthly Plan,11,34.11300953267676,1
5G,Jio,Gujarat,-77.0,1,Yearly Plan,26,17.498764183566422,0
5G,Jio,Maharashtra,-84.86,1,Yearly Plan,4,31.86666851164465,1
4G,Jio,Delhi,-115.43,5,Yearly Plan,39,87.36301764101484,0
5G,Jio,Gujarat,-79.37,10,Yearly Plan,63,23.795891822429915,0
5G,Jio,Uttar Pradesh,-97.48,0,Yearly Plan,17,52.19433256365318,1
4G,Jio,Uttar Pradesh,-104.38,3,Monthly Plan,47,70.42747368555251,0
4G,Jio,Tamil Nadu,-103.09,7,3 Months Plan,72,66.66653081907054,0
4G,Jio,West Bengal,-84.49,8,Monthly Plan,60,34.0355171210635,0
5G,Jio,Uttar Pradesh,-78.85,0,3 Months Plan,10,19.754890685256623,1
5G,Jio,Delhi,-115.17,0,Yearly Plan,18,86.18070602225241,1
5G,Jio,Uttar Pradesh,-82.84,7,Yearly Plan,34,27.706873804625587,0
4G,Jio,Karnataka,-92.68,3,Monthly Plan,48,51.384087913485246,0
4G,Jio,Gujarat,-80.88,5,Monthly Plan,54,30.00249131990104,0
5G,Jio,Rajasthan,-88.41,3,3 Months Plan,17,38.96966830568695,1
5G,Jio,Delhi,-88.97,1,3 Months Plan,22,41.62257473120216,0
4G,Jio,Telangana,-98.2,3,3 Months Plan,19,55.31387723802025,1
5G,Jio,Maharashtra,-86.95,9,3 Months Plan,66,34.7283992027926,0
5G,Jio,Rajasthan,-78.74,0,Yearly Plan,16,20.409611863930603,1
5G,Jio,Karnataka,-98.42,0,Yearly Plan,6,57.944375949827176,1
4G,Jio,Kerala,-94.61,1,3 Months Plan,8,54.39712062500198,1
5G,Jio,Kerala,-75.57,1,Yearly Plan,12,18.129349980619768,1
4G,Jio,Tamil Nadu,-100.87,12,Monthly Plan,70,60.29230541312926,0
4G,Jio,Maharashtra,-104.52,2,Monthly Plan,22,70.5434869032728,1
5G,Jio,Tamil Nadu,-82.65,14,Yearly Plan,50,26.843636533009075,0
4G,Jio,Uttar Pradesh,-83.53,10,Yearly Plan,44,34.452677694403135,0
5G,Jio,Telangana,-98.37,0,3 Months Plan,17,57.41803610417118,1
5G,Jio,Delhi,-100.98,1,Monthly Plan,14,60.41786958737042,1
5G,Jio,Uttar Pradesh,-82.4,1,Yearly Plan,2,27.41252945260969,1
5G,Jio,Gujarat,-95.46,1,Yearly Plan,5,52.04375149323044,1
4G,Jio,Kerala,-95.71,0,Yearly Plan,8,55.43427476460073,1
4G,Jio,Maharashtra,-83.62,0,Monthly Plan,12,33.797007050341264,1
4G,Jio,West Bengal,-108.05,1,Monthly Plan,10,77.10729675364634,1
5G,Jio,Maharashtra,-75.45,0,Yearly Plan,23,15.53026466187141,1
5G,Jio,Tamil Nadu,-86.32,1,Monthly Plan,35,33.48772947337814,0
5G,Jio,Rajasthan,-92.85,1,Yearly Plan,23,46.88698555821564,1
5G,Jio,Karnataka,-102.61,3,Yearly Plan,13,65.2305092105195,1
5G,Jio,West Bengal,-87.31,10,Yearly Plan,71,33.652304865184306,0
5G,Jio,Delhi,-81.58,7,Yearly Plan,64,26.696509929858664,0
5G,Jio,Kerala,-85.1,1,Monthly Plan,12,34.484178038989135,1
5G,Jio,West Bengal,-89.96,1,Monthly Plan,60,40.89410514305474,0
4G,Jio,Rajasthan,-86.78,1,3 Months Plan,24,40.31330210151493,1
5G,Jio,Uttar Pradesh,-83.57,0,Monthly Plan,10,28.361571949595643,1
5G,Jio,Delhi,-79.44,2,3 Months Plan,1,22.89070014524422,1
4G,Jio,Tamil Nadu,-97.7,10,3 Months Plan,44,56.06002852152332,0
4G,Jio,West Bengal,-80.5,4,Monthly Plan,16,29.4493652480803,0
5G,Jio,Uttar Pradesh,-88.02,6,Monthly Plan,4,38.94741972665554,1
4G,Jio,Karnataka,-120.0,2,Yearly Plan,1,95.4639188490582,1
5G,Jio,Uttar Pradesh,-103.14,1,3 Months Plan,44,64.91182382096733,0
5G,Jio,Maharashtra,-95.18,9,3 Months Plan,67,50.78674427753956,0
4G,Jio,Karnataka,-82.43,1,Yearly Plan,24,30.421269059858453,1
4G,Jio,Rajasthan,-95.62,1,Monthly Plan,13,54.438027811302206,1
4G,Jio,West Bengal,-89.85,7,3 Months Plan,20,44.79870707245038,0
5G,Jio,Delhi,-87.16,6,3 Months Plan,14,38.224728001183465,0
4G,Jio,Delhi,-114.41,0,3 Months Plan,20,85.72527074219536,1
4G,Jio,Kerala,-82.52,0,Monthly Plan,14,28.816043002628167,1
4G,Jio,Delhi,-90.7,3,3 Months Plan,10,43.15431035485884,1
5G,Jio,Delhi,-85.56,0,Yearly Plan,6,34.600035819329975,1
4G,Jio,Gujarat,-82.25,11,3 Months Plan,59,27.98284564308272,0
4G,Jio,Karnataka,-87.59,9,3 Months Plan,32,42.11132116578128,0
4G,Jio,West Bengal,-80.68,6,Yearly Plan,43,27.964625968113666,0
4G,Jio,Maharashtra,-92.93,0,3 Months Plan,18,48.74599470142468,1
5G,Jio,Kerala,-74.63,4,Yearly Plan,36,11.210031900255442,0
4G,Jio,West Bengal,-116.64,13,Monthly Plan,31,89.48889317074065,0
5G,Jio,Uttar Pradesh,-113.74,9,Monthly Plan,17,84.67197924811921,0
4G,Jio,Maharashtra,-102.09,4,Yearly Plan,15,64.08533753561142,0
4G,Jio,Rajasthan,-79.03,1,Yearly Plan,24,25.53258431601776,1
5G,Jio,West Bengal,-85.01,2,Monthly Plan,5,33.268137604869736,1
4G,Jio,Rajasthan,-87.9,6,Monthly Plan,48,40.966695272497645,0
5G,Jio,Maharashtra,-98.46,4,3 Months Plan,56,58.12270215711487,0
5G,Jio,Rajasthan,-104.76,9,3 Months Plan,68,68.85335440148378,0
4G,Jio,West Bengal,-79.96,2,Yearly Plan,18,28.617416291382327,1
5G,Jio,Delhi,-78.12,0,Monthly Plan,2,18.89118883197063,1
4G,Jio,Gujarat,-120.0,5,3 Months Plan,24,93.6914369488803,1
5G,Jio,Uttar Pradesh,-94.05,2,Monthly Plan,35,49.61011000700192,0
4G,Jio,Delhi,-79.89,6,3 Months Plan,43,26.32355322631665,0
5G,Jio,Gujarat,-105.84,8,3 Months Plan,68,70.43362318820141,0
5G,Jio,Rajasthan,-87.21,0,3 Months Plan,9,35.35416951430677,1
4G,Jio,Tamil Nadu,-91.73,0,Monthly Plan,13,46.849808599988414,1
5G,Jio,West Bengal,-83.13,0,3 Months Plan,11,28.517455744931965,1
4G,Jio,Telangana,-89.8,2,3 Months Plan,30,45.53193666104909,0
4G,Jio,Karnataka,-97.99,4,3 Months Plan,27,59.901193810413474,0
5G,Jio,Rajasthan,-71.76,1,Monthly Plan,23,7.882263901488729,1
5G,Jio,Gujarat,-111.94,7,3 Months Plan,63,80.98299207868453,0
5G,Jio,Telangana,-87.55,5,3 Months Plan,44,36.28069375246231,0
5G,Jio,Rajasthan,-80.27,0,3 Months Plan,12,23.048134601889466,1
4G,Jio,Rajasthan,-81.08,6,Yearly Plan,12,29.923383278123023,0
5G,Jio,Uttar Pradesh,-73.19,3,Yearly Plan,52,9.358744013750746,0
4G,Jio,Gujarat,-80.79,3,Monthly Plan,20,27.30802304139082,1
4G,Jio,Delhi,-84.82,0,3 Months Plan,18,37.65053802989927,1
5G,Jio,Telangana,-115.72,2,Monthly Plan,14,89.45955475880714,0
4G,Jio,Gujarat,-92.84,2,Monthly Plan,22,49.69014110926492,1
5G,Jio,Kerala,-94.57,11,3 Months Plan,64,47.70734340380575,0
4G,Jio,Uttar Pradesh,-95.77,1,Yearly Plan,12,55.251640558576334,1
4G,Jio,Delhi,-109.37,10,3 Months Plan,29,74.79874168992662,0
5G,Jio,Delhi,-112.58,8,Monthly Plan,50,85.27934079582347,0
4G,Jio,Maharashtra,-80.42,1,3 Months Plan,27,28.17339045418894,0
5G,Jio,Uttar Pradesh,-99.96,7,Monthly Plan,27,60.14647044332193,0
4G,Jio,Uttar Pradesh,-90.51,4,3 Months Plan,15,46.97199896052132,1
5G,Jio,Delhi,-101.15,1,Monthly Plan,11,59.62233360345054,1
5G,Jio,Kerala,-116.58,7,3 Months Plan,49,88.51214417684297,0
4G,Jio,Delhi,-98.0,1,Yearly Plan,9,57.48205988871435,1
4G,Jio,West Bengal,-92.33,0,3 Months Plan,15,47.33074107205982,1
5G,Jio,West Bengal,-83.47,2,Monthly Plan,17,29.115877529099897,1
5G,Jio,Telangana,-96.06,1,3 Months Plan,23,52.18584183912881,0
4G,Jio,West Bengal,-97.7,5,3 Months Plan,21,56.93592081352303,1
5G,Jio,Tamil Nadu,-84.27,1,Monthly Plan,16,29.55118854409308,1
4G,Jio,Uttar Pradesh,-95.58,1,Monthly Plan,15,51.57915256500597,1
4G,Jio,Karnataka,-91.05,3,Monthly Plan,3,47.27867933813451,1
5G,Jio,Gujarat,-110.41,10,Yearly Plan,16,80.75569653322324,0
4G,Jio,West Bengal,-85.6,2,Monthly Plan,17,36.239804669245366,1
4G,Jio,Uttar Pradesh,-95.51,3,Monthly Plan,41,53.52319192244413,0
4G,Jio,Rajasthan,-95.77,1,Monthly Plan,20,54.16367065879838,1
4G,Jio,Rajasthan,-120.0,8,Monthly Plan,72,97.15994641154104,0
5G,Jio,Telangana,-95.26,1,3 Months Plan,3,49.79410091965383,1
4G,Jio,Kerala,-103.86,8,3 Months Plan,36,66.470004376532,0
5G,Jio,West Bengal,-115.34,1,Yearly Plan,15,88.78896396563829,1
5G,Jio,Maharashtra,-97.83,6,Monthly Plan,14,53.46305829060049,1
4G,Jio,West Bengal,-85.2,3,Monthly Plan,33,34.977662326617384,0
5G,Jio,Telangana,-96.63,0,Monthly Plan,22,52.843561474529736,1
5G,Jio,Gujarat,-78.99,14,Yearly Plan,67,22.38320943776595,0
5G,Jio,Kerala,-85.88,2,Yearly Plan,11,36.082814421208,1
5G,Jio,Gujarat,-93.65,3,3 Months Plan,70,48.8289286568053,0
4G,Jio,Gujarat,-92.65,8,Monthly Plan,33,48.56136938144486,0
4G,Jio,West Bengal,-84.14,1,3 Months Plan,1,33.31656787661645,1
4G,Jio,Delhi,-106.64,8,Monthly Plan,6,73.79601215756384,1
5G,Jio,Gujarat,-98.08,0,Yearly Plan,22,55.20216709735873,1
5G,Jio,Tamil Nadu,-83.43,8,Yearly Plan,34,31.91653919929873,0
5G,Jio,Kerala,-83.52,8,3 Months Plan,16,32.02748641814072,0
4G,Jio,West Bengal,-96.65,5,Yearly Plan,1,56.05038185319329,1
4G,Jio,Uttar Pradesh,-105.87,11,3 Months Plan,24,71.65652313820688,0
4G,Jio,Delhi,-115.99,2,Monthly Plan,54,87.9712991938264,0
4G,Jio,Rajasthan,-97.74,3,Yearly Plan,7,58.17084861447624,1
4G,Jio,Gujarat,-92.94,9,Yearly Plan,47,50.03308185590223,0
4G,Jio,Delhi,-95.67,2,Monthly Plan,14,55.307009639749424,1
4G,Jio,Gujarat,-94.52,13,Yearly Plan,42,50.45421376162375,0
5G,Jio,Delhi,-77.36,2,Monthly Plan,23,15.514810995448856,1
4G,Jio,Gujarat,-94.37,10,Monthly Plan,34,54.32181566107322,0
4G,Jio,Telangana,-116.72,3,Monthly Plan,47,89.3233852919637,0
4G,Jio,Karnataka,-96.1,7,Yearly Plan,40,57.16745810096016,0
5G,Jio,West Bengal,-84.53,9,Yearly Plan,41,29.49105367182556,0
5G,Jio,Kerala,-84.02,1,3 Months Plan,8,29.71559151091157,1
4G,Jio,Tamil Nadu,-113.04,2,3 Months Plan,60,82.95742384208171,0
4G,Jio,Maharashtra,-80.21,0,3 Months Plan,22,28.65960228181963,1
4G,Jio,Rajasthan,-113.16,11,Monthly Plan,44,84.39895217679585,0
4G,Jio,Tamil Nadu,-120.0,0,Monthly Plan,23,96.68132861419504,1
4G,Jio,Maharashtra,-81.83,4,Monthly Plan,13,29.19039005388509,1
4G,Jio,Kerala,-92.08,5,Monthly Plan,16,47.353728254069566,0
4G,Jio,Rajasthan,-83.46,6,3 Months Plan,48,33.044943846828126,0
5G,Jio,Rajasthan,-83.94,3,3 Months Plan,6,28.971949538399745,1
4G,Jio,Telangana,-100.06,8,3 Months Plan,63,63.02084970862632,0
4G,Jio,Gujarat,-104.43,3,3 Months Plan,58,66.79186207838042,0
4G,Jio,Kerala,-85.91,9,Monthly Plan,41,37.49855773174514,0
5G,Jio,West Bengal,-87.53,7,Yearly Plan,7,36.1385021049853,1
4G,Jio,Karnataka,-91.09,1,3 Months Plan,20,46.882075764822,1
4G,Jio,Uttar Pradesh,-87.5,5,3 Months Plan,59,37.72113356083275,0
4G,Jio,Uttar Pradesh,-88.56,0,3 Months Plan,18,41.71101455108172,1
4G,Jio,West Bengal,-102.43,0,Yearly Plan,9,65.86375059819082,1
4G,Jio,Kerala,-112.08,7,Monthly Plan,30,80.62764578368524,0
5G,Jio,Tamil Nadu,-76.37,5,Monthly Plan,33,16.43692803237941,0
5G,Jio,Uttar Pradesh,-115.86,10,Monthly Plan,22,90.51748496929083,0
5G,Jio,Uttar Pradesh,-109.98,1,Yearly Plan,15,76.05007968396511,1
5G,Jio,Rajasthan,-102.02,3,Yearly Plan,3,62.20405047557704,1
4G,Jio,Kerala,-81.88,0,Yearly Plan,23,29.3481561777538,1
5G,Jio,Tamil Nadu,-99.66,4,3 Months Plan,22,57.4772364028847,0
4G,Jio,Karnataka,-81.03,3,Monthly Plan,2,31.25627007665212,1
5G,Jio,West Bengal,-108.65,5,Monthly Plan,5,75.13438029527677,1
4G,Jio,Telangana,-82.25,7,Yearly Plan,32,32.48465465366536,0
4G,Jio,Maharashtra,-97.96,0,3 Months Plan,9,58.78824138319896,1
4G,Jio,Gujarat,-88.79,8,Monthly Plan,25,41.531949517167725,0
5G,Jio,Kerala,-90.27,1,3 Months Plan,62,42.81947807220401,0
4G,Jio,Telangana,-77.48,8,3 Months Plan,43,21.207233266086227,0
4G,Jio,Tamil Nadu,-99.87,6,Monthly Plan,8,63.81689046949111,1
5G,Jio,Gujarat,-102.89,6,Monthly Plan,24,64.51776960718938,1
5G,Jio,Rajasthan,-87.36,4,Monthly Plan,72,37.91280215516844,0
4G,Jio,Uttar Pradesh,-90.67,5,Yearly Plan,47,46.034863382712246,0
5G,Jio,Kerala,-103.79,5,3 Months Plan,20,67.62255250006149,0
4G,Jio,Maharashtra,-101.85,3,3 Months Plan,10,64.8493286930672,1
5G,Jio,Gujarat,-75.0,6,Monthly Plan,57,11.376100908145604,0
4G,Jio,Telangana,-96.52,8,3 Months Plan,22,55.01884551598872,1
5G,Jio,Gujarat,-81.78,7,3 Months Plan,17,28.503785523222486,1
4G,Jio,Rajasthan,-108.27,4,3 Months Plan,17,77.89067989592307,1
4G,Jio,Maharashtra,-99.33,0,Monthly Plan,18,62.42984015833763,1
4G,Jio,Maharashtra,-107.69,8,Yearly Plan,66,74.23296558298908,0
5G,Jio,Delhi,-93.73,1,Monthly Plan,20,48.19553266807537,1
4G,Jio,Rajasthan,-104.69,2,Yearly Plan,58,69.06404690985137,0
4G,Jio,Telangana,-88.28,0,3 Months Plan,21,43.61013562768245,1
5G,Jio,Kerala,-94.49,11,Monthly Plan,40,48.29647545855654,0
4G,Jio,Telangana,-96.15,2,3 Months Plan,17,52.683557184243725,1
4G,Jio,West Bengal,-80.82,5,Yearly Plan,66,30.763197889716,0
4G,Jio,Maharashtra,-82.18,3,Monthly Plan,21,28.652025192939888,0
4G,Jio,Gujarat,-89.42,1,Yearly Plan,21,43.29935691961471,1
4G,Jio,Rajasthan,-105.89,0,Monthly Plan,24,74.46142631016129,1
5G,Jio,Gujarat,-89.52,10,Yearly Plan,17,38.93263845961676,0
4G,Jio,Delhi,-80.88,1,Yearly Plan,47,31.60439478240098,0
4G,Jio,Kerala,-106.25,3,Monthly Plan,18,72.28514765324395,1
4G,Jio,Telangana,-91.68,2,Monthly Plan,24,48.048277978026206,0
5G,Jio,Maharashtra,-97.08,13,Monthly Plan,32,56.31056371716544,0
5G,Jio,Karnataka,-99.75,11,3 Months Plan,30,61.226855337923865,0
5G,Jio,Kerala,-80.98,0,Monthly Plan,22,25.965853459012628,1
4G,Jio,Karnataka,-96.19,11,Monthly Plan,53,56.45472330327146,0
4G,Jio,Gujarat,-87.57,13,3 Months Plan,17,38.29769347661996,0
4G,Jio,Uttar Pradesh,-80.16,4,Yearly Plan,4,28.016487531101564,1
5G,Jio,Kerala,-90.04,2,Monthly Plan,16,42.53240303630253,1
5G,Jio,Gujarat,-93.55,1,3 Months Plan,39,45.50558001090885,0
4G,Jio,Karnataka,-89.11,0,3 Months Plan,2,42.84965076560353,1
5G,Jio,Kerala,-96.89,0,Yearly Plan,6,54.78955290809713,1
5G,Jio,Rajasthan,-89.3,9,Yearly Plan,46,40.39682581672072,0
5G,Jio,Uttar Pradesh,-93.12,1,Yearly Plan,16,45.58901351081223,1
5G,Jio,Telangana,-93.74,11,Monthly Plan,50,48.05505303996565,0
4G,Jio,Maharashtra,-120.0,4,Yearly Plan,60,94.14961034264888,0
4G,Jio,Delhi,-98.35,2,Yearly Plan,71,59.26823946495256,0
4G,Jio,Tamil Nadu,-82.02,1,Monthly Plan,11,31.77523675591704,1
4G,Jio,Gujarat,-102.36,1,3 Months Plan,42,65.35322244407826,0
4G,Jio,Gujarat,-93.56,3,Monthly Plan,6,48.10295199186129,1
4G,Jio,West Bengal,-83.94,0,Monthly Plan,18,34.60214366733872,1
4G,Jio,Telangana,-109.04,0,3 Months Plan,9,79.45647760010964,1
5G,Jio,Gujarat,-95.2,3,Yearly Plan,23,50.59072148270404,1
5G,Jio,Maharashtra,-71.61,0,Yearly Plan,11,10.876340092987872,1
5G,Jio,Kerala,-77.45,0,Monthly Plan,21,17.7483512151345,1
4G,Jio,Maharashtra,-79.09,2,Monthly Plan,15,26.1065604600482,1
4G,Jio,Karnataka,-86.82,0,3 Months Plan,21,38.25848683641466,1
5G,Jio,Gujarat,-79.79,2,Monthly Plan,19,24.29704843006694,1
4G,Jio,Rajasthan,-120.0,9,Monthly Plan,36,95.14795499583168,0
5G,Jio,Uttar Pradesh,-77.57,8,Monthly Plan,59,19.27631281046562,0
5G,Jio,Kerala,-102.31,3,Monthly Plan,11,64.32232527492795,1
4G,Jio,Gujarat,-97.22,13,Monthly Plan,58,58.05402834243053,0
5G,Jio,Uttar Pradesh,-80.69,0,Yearly Plan,16,21.608963832087426,1
5G,Jio,Kerala,-90.13,6,Yearly Plan,24,39.86153302455978,0
4G,Jio,Tamil Nadu,-90.16,9,3 Months Plan,46,43.75822169320019,0
4G,Jio,Delhi,-80.51,0,Yearly Plan,15,31.64985601108036,1
5G,Jio,Uttar Pradesh,-83.18,6,Yearly Plan,62,31.140012002407506,0
4G,Jio,Rajasthan,-88.04,4,Yearly Plan,15,43.21709479635879,1
5G,Jio,Kerala,-97.55,1,Yearly Plan,18,56.18461728795524,0
4G,Jio,West Bengal,-78.93,8,Monthly Plan,13,22.89718890255564,1
4G,Jio,Delhi,-100.25,12,Yearly Plan,71,60.627612613345306,0
5G,Jio,Rajasthan,-80.98,0,3 Months Plan,16,25.618368674410384,1
4G,Jio,Delhi,-99.38,12,Yearly Plan,54,62.865245328926086,0
4G,Jio,Gujarat,-84.57,5,Monthly Plan,53,33.983619375210694,0
4G,Jio,Rajasthan,-81.33,5,Yearly Plan,21,27.32677593426236,1
5G,Jio,Kerala,-106.48,0,Monthly Plan,13,68.91513508263247,1
4G,Jio,Telangana,-80.67,2,3 Months Plan,17,24.82766851981885,0
4G,Jio,Tamil Nadu,-93.31,8,Yearly Plan,29,51.85539520121348,0
5G,Jio,West Bengal,-79.48,6,Monthly Plan,17,23.26819751924806,1
4G,Jio,Gujarat,-83.31,0,3 Months Plan,4,32.35697317530257,1
5G,Jio,Telangana,-94.25,2,Yearly Plan,7,51.551368370446426,1
5G,Jio,Gujarat,-105.18,0,3 Months Plan,10,71.10641461755579,1
5G,Jio,Telangana,-78.57,2,3 Months Plan,51,22.180570187820223,0
5G,Jio,Gujarat,-97.4,3,Monthly Plan,7,57.41201050107233,1
5G,Jio,Uttar Pradesh,-105.69,8,3 Months Plan,13,69.15814702956872,0
5G,Jio,Kerala,-92.8,2,Yearly Plan,10,45.75526461705264,1
5G,Jio,Karnataka,-79.47,0,3 Months Plan,7,24.237971689958563,1
5G,Jio,Uttar Pradesh,-76.11,1,Yearly Plan,24,15.575321635780067,1
4G,Jio,Gujarat,-99.46,3,Yearly Plan,22,59.76533726962183,1
5G,Jio,Delhi,-117.62,1,Yearly Plan,15,93.15263164664354,1
4G,Jio,Uttar Pradesh,-117.05,11,3 Months Plan,54,90.68414350699922,0
4G,Jio,Delhi,-108.67,3,Yearly Plan,56,75.64235042036523,0
5G,Jio,Uttar Pradesh,-90.16,10,3 Months Plan,50,42.89447438971807,0
4G,Jio,Rajasthan,-88.61,2,Yearly Plan,49,43.20963146357215,0
5G,Jio,Rajasthan,-95.56,3,3 Months Plan,3,53.84648568978356,1
5G,Jio,Telangana,-107.38,9,Monthly Plan,53,75.55346841896728,0
4G,Jio,Uttar Pradesh,-92.09,3,3 Months Plan,30,46.83525941454631,0
4G,Jio,Gujarat,-96.42,3,Yearly Plan,21,53.77935793261389,1
5G,Jio,Karnataka,-117.54,12,3 Months Plan,34,90.26881888785232,0
4G,Jio,Rajasthan,-88.77,0,3 Months Plan,13,42.204256829822725,1
4G,Jio,Uttar Pradesh,-101.0,2,3 Months Plan,21,64.1024493392928,1
5G,Jio,Telangana,-81.46,8,Yearly Plan,49,27.97231102688296,0
5G,Jio,Uttar Pradesh,-102.31,7,Yearly Plan,6,64.7687000907161,1
4G,Jio,Rajasthan,-86.6,9,3 Months Plan,44,39.57286202885001,0
4G,Jio,Karnataka,-82.15,2,3 Months Plan,9,33.68368737002505,1
5G,Jio,Tamil Nadu,-74.47,13,Monthly Plan,66,11.302775990896263,0
5G,Jio,Uttar Pradesh,-104.39,6,3 Months Plan,6,66.92089895470188,1
4G,Jio,Gujarat,-85.83,2,Monthly Plan,14,35.36704628879973,0
5G,Jio,Gujarat,-84.01,8,Monthly Plan,58,29.764297140344244,0
4G,Jio,Gujarat,-85.21,0,Monthly Plan,22,34.56613799215135,1
5G,Jio,Karnataka,-104.84,2,Yearly Plan,67,68.06671441484357,0
5G,Jio,Tamil Nadu,-94.07,8,Yearly Plan,17,48.19211110818015,0
4G,Jio,Rajasthan,-95.86,6,Monthly Plan,44,55.54948857201957,0
5G,Jio,Delhi,-71.9,11,3 Months Plan,40,8.310951227600512,0
5G,Jio,Karnataka,-72.07,3,Yearly Plan,26,5.363204193726929,0
5G,Jio,Tamil Nadu,-96.37,1,Yearly Plan,27,50.52793571392018,0
4G,Jio,Delhi,-88.92,3,Yearly Plan,23,40.159016501142055,1
5G,Jio,Gujarat,-116.18,1,3 Months Plan,16,87.59338982329768,1
4G,Jio,Kerala,-95.96,2,3 Months Plan,17,54.84699940514383,1
5G,Jio,Kerala,-85.52,3,Monthly Plan,26,35.87575410840981,0
4G,Jio,Rajasthan,-90.79,0,3 Months Plan,24,44.60930388277741,1
5G,Jio,Telangana,-97.84,5,3 Months Plan,12,53.14347217849068,1
4G,Jio,Karnataka,-94.03,10,Monthly Plan,47,49.76127129995984,0
5G,Jio,Kerala,-116.95,0,Monthly Plan,16,91.84197268525725,1
4G,Jio,Tamil Nadu,-94.29,0,Yearly Plan,4,50.78605828727708,1
5G,Jio,West Bengal,-88.49,0,Yearly Plan,2,40.36735337491394,1
5G,Jio,Gujarat,-85.29,1,Yearly Plan,3,34.2371342052387,1
4G,Jio,Karnataka,-80.53,9,Monthly Plan,41,30.51131499023332,0
4G,Jio,Rajasthan,-105.18,1,Yearly Plan,6,71.21936106176159,1
5G,Jio,Rajasthan,-75.72,1,Monthly Plan,15,13.1886491300282,1
5G,Jio,Tamil Nadu,-105.17,3,Yearly Plan,52,68.02220382270482,0
4G,Jio,Karnataka,-120.0,0,Monthly Plan,17,97.73822706644305,1
5G,Jio,Maharashtra,-91.79,8,Monthly Plan,23,45.680266100769664,0
4G,Jio,Karnataka,-92.86,0,3 Months Plan,14,50.83617821977564,1
5G,Jio,West Bengal,-102.11,1,Yearly Plan,13,62.72008015815458,0
4G,Jio,Gujarat,-91.54,3,3 Months Plan,27,48.3260332375829,0
5G,Jio,Delhi,-106.77,8,3 Months Plan,61,72.77771550238603,0
5G,Jio,West Bengal,-114.45,3,Yearly Plan,3,85.6183198001655,1
5G,Jio,West Bengal,-81.69,0,3 Months Plan,3,26.38582241843808,1
4G,Jio,Rajasthan,-76.53,2,3 Months Plan,35,23.11621062670052,0
5G,Jio,Telangana,-115.13,0,Yearly Plan,20,87.89984844280946,1
5G,Jio,West Bengal,-94.27,1,3 Months Plan,2,46.70817222169907,1
5G,Jio,Rajasthan,-81.54,1,Monthly Plan,60,26.03766763568405,0
4G,Jio,Gujarat,-115.29,5,3 Months Plan,65,90.26270448780636,0
5G,Jio,Maharashtra,-112.96,3,Yearly Plan,2,81.31614706916035,1
5G,Jio,Maharashtra,-94.81,0,Yearly Plan,11,48.76446481463713,1
5G,Jio,Kerala,-101.67,1,Monthly Plan,13,61.67573996047798,0
5G,Jio,Delhi,-94.9,0,Monthly Plan,24,51.02575811241928,1
4G,Jio,Rajasthan,-111.69,2,Yearly Plan,9,79.90230217594471,1
4G,Jio,Uttar Pradesh,-120.0,5,Monthly Plan,19,94.82121573552531,1
4G,Jio,West Bengal,-120.0,1,Monthly Plan,21,97.5957516879742,1
4G,Jio,Maharashtra,-86.89,10,Monthly Plan,14,36.84082122350173,0
5G,Jio,West Bengal,-74.66,2,Yearly Plan,7,14.727606309919366,1
5G,Jio,Kerala,-115.41,0,3 Months Plan,16,89.43928473649487,1
5G,Jio,Uttar Pradesh,-83.26,6,3 Months Plan,63,28.329876973482765,0
4G,Jio,Telangana,-87.46,3,3 Months Plan,45,38.842220722549726,0
4G,Jio,Uttar Pradesh,-98.74,0,3 Months Plan,5,60.91336643375261,1
4G,Jio,West Bengal,-91.69,10,Yearly Plan,72,48.81902241034389,0
4G,Jio,Telangana,-92.12,3,Yearly Plan,19,45.78143165720019,0
